Date,Price,Open,High,Low,Volume,Chg
15-08-2014,493.94,493.58,497.06,490.93,71.21M,0.0007
14-08-2014,493.58,491.23,493.6,491.23,48.02M,0.0048
13-08-2014,491.23,489.41,492.26,489.41,51.29M,0.0037
12-08-2014,489.41,491.25,492,488.67,56.85M,-0.0037
11-08-2014,491.25,487.73,492.85,487.73,57.17M,0.0072
08-08-2014,487.73,482.29,487.92,482.01,62.12M,0.0113
07-08-2014,482.29,486.1,487.29,481.51,59.41M,-0.0078
06-08-2014,486.1,480.52,486.34,480.12,70.48M,0.0116
05-08-2014,480.52,482.18,483.25,478.89,64.75M,-0.0034
04-08-2014,482.18,479.83,482.94,479.01,67.21M,0.0049
01-08-2014,479.83,477.7,481.82,477.26,78.77M,0.0045
31-07-2014,477.7,486.22,486.22,477.7,87.05M,-0.0175
30-07-2014,486.22,490.17,491.43,485.71,65.64M,-0.0081
29-07-2014,490.17,493.7,495.15,490.17,58.78M,-0.0072
28-07-2014,493.7,495.08,495.26,492.21,56.47M,-0.0028
25-07-2014,495.08,497.83,497.83,494.19,53.69M,-0.0055
24-07-2014,497.83,496.07,498.62,496.07,67.89M,0.0035
23-07-2014,496.07,496.83,498,496.07,61.13M,-0.0015
22-07-2014,496.83,497.03,497.71,495.88,60.56M,-0.0004
21-07-2014,497.03,498.98,498.98,495.61,54.02M,-0.0039
18-07-2014,498.98,494.98,499.23,494.98,70.08M,0.0081
17-07-2014,494.98,498.73,499.8,494.68,63.17M,-0.0075
16-07-2014,498.73,499.18,501.1,498.26,65.15M,-0.0009
15-07-2014,499.18,504.09,504.09,498.64,74.89M,-0.0097
14-07-2014,504.09,501.85,504.63,501.85,52.31M,0.0045
11-07-2014,501.85,501.26,502.42,500.14,52.30M,0.0012
10-07-2014,501.26,502.88,502.88,498.79,58.30M,-0.0032
09-07-2014,502.88,500.51,503.45,500.51,51.08M,0.0047
08-07-2014,500.51,502.33,502.33,500.23,56.61M,-0.0036
07-07-2014,502.33,503.08,503.15,501.54,53.92M,-0.0015
03-07-2014,503.08,499.97,503.36,499.97,56.38M,0.0062
02-07-2014,499.97,499.8,501,499.56,49.81M,0.0003
01-07-2014,499.8,497.21,501.05,497.21,64.13M,0.0052
30-06-2014,497.21,496.85,498.9,495.43,76.77M,0.0007
27-06-2014,496.85,495.76,497.27,494.66,137.15M,0.0022
26-06-2014,495.76,497.36,497.36,492.83,56.84M,-0.0032
25-06-2014,497.36,496.11,497.6,494.85,59.53M,0.0025
24-06-2014,496.11,498.71,499.1,495.86,63.23M,-0.0052
23-06-2014,498.71,500.36,500.36,498.14,58.94M,-0.0033
20-06-2014,500.36,501.06,501.6,500.16,151.11M,-0.0014
19-06-2014,501.06,499.16,501.42,499.16,70.32M,0.0038
18-06-2014,499.16,495,499.21,494.09,65.44M,0.0084
17-06-2014,495,493.38,495.26,492.17,61.09M,0.0033
16-06-2014,493.38,491.35,493.82,489.94,54.00M,0.0041
13-06-2014,491.35,490.79,491.79,489.59,55.51M,0.0011
12-06-2014,490.79,495.55,495.55,489.8,66.53M,-0.0096
11-06-2014,495.55,497.56,497.56,494.77,49.86M,-0.004
10-06-2014,497.56,497.55,498.25,496.35,56.46M,0
09-06-2014,497.55,497.59,498.72,496.93,53.92M,-0.0001
06-06-2014,497.59,494.9,497.59,494.9,59.89M,0.0054
05-06-2014,494.9,493.76,495.48,492.39,67.36M,0.0023
04-06-2014,493.76,492.39,493.93,490.88,57.56M,0.0028
03-06-2014,492.39,493.54,493.54,491.73,62.82M,-0.0023
02-06-2014,493.54,494.48,494.48,492.18,51.85M,-0.0019
30-05-2014,494.48,492.64,494.77,492,78.84M,0.0037
29-05-2014,492.64,489.38,492.81,489.38,55.89M,0.0067
28-05-2014,489.38,489.84,490.32,488.54,55.18M,-0.0009
27-05-2014,489.84,487.46,490.23,487.46,63.95M,0.0049
23-05-2014,487.46,485.19,487.63,485.14,52.44M,0.0047
22-05-2014,485.19,485.28,485.91,483.95,56.90M,-0.0002
21-05-2014,485.28,481.33,485.47,481.33,52.70M,0.0082
20-05-2014,481.33,484.25,484.25,480.49,56.73M,-0.006
19-05-2014,484.25,484.3,484.64,482.03,52.42M,-0.0001
16-05-2014,484.3,481.17,484.4,480.92,73.04M,0.0065
15-05-2014,481.17,485.29,485.29,479.97,67.07M,-0.0085
14-05-2014,485.29,488.85,488.85,484.89,59.36M,-0.0073
13-05-2014,488.85,487.89,489.57,487.89,60.05M,0.002
12-05-2014,487.89,485.47,488.15,485.47,59.70M,0.005
09-05-2014,485.47,484.05,485.51,482.87,67.64M,0.0029
08-05-2014,484.05,483.99,487,482.68,72.59M,0.0001
07-05-2014,483.99,479.06,484.2,479.06,80.24M,0.0103
06-05-2014,479.06,482.97,482.97,479.02,64.05M,-0.0081
05-05-2014,482.97,483.95,483.95,480.22,55.69M,-0.002
02-05-2014,483.95,483.18,485.36,483.04,61.09M,0.0016
01-05-2014,483.18,484.3,484.3,481.61,66.78M,-0.0023
30-04-2014,484.3,481.98,484.42,481.14,100.08M,0.0048
29-04-2014,481.98,482.66,483.15,481.75,66.89M,-0.0014
28-04-2014,482.66,479.38,484.05,479.02,80.93M,0.0068
25-04-2014,479.38,481.09,481.09,478.03,70.45M,-0.0036
24-04-2014,481.09,479.92,481.8,479.49,65.43M,0.0024
23-04-2014,479.92,481.75,481.75,479.85,60.72M,-0.0038
22-04-2014,481.75,480.79,482.72,480.63,60.13M,0.002
21-04-2014,480.79,480.15,480.79,478.57,56.83M,0.0013
17-04-2014,480.15,479.85,480.42,477.85,77.65M,0.0006
16-04-2014,479.85,474.27,479.88,474.27,65.42M,0.0118
15-04-2014,474.27,471.62,474.65,469.96,78.66M,0.0056
14-04-2014,471.62,468.58,472.78,468.34,65.60M,0.0065
11-04-2014,468.58,473.01,473.29,468.21,86.24M,-0.0094
10-04-2014,473.01,478.21,480.67,472.7,81.68M,-0.0109
09-04-2014,478.21,476.06,478.29,475.84,74.14M,0.0045
08-04-2014,476.06,472.78,476.38,472.27,71.28M,0.0069
07-04-2014,472.78,474.82,475.58,472.65,89.09M,-0.0043
04-04-2014,474.82,478.94,481.42,474.27,78.45M,-0.0086
03-04-2014,478.94,480.18,481.16,477.56,70.33M,-0.0026
02-04-2014,480.18,479.09,480.7,478.37,67.69M,0.0023
01-04-2014,479.09,476.89,479.34,476.89,78.62M,0.0046
31-03-2014,476.89,473.29,477.24,473.29,81.31M,0.0076
28-03-2014,473.29,470.37,474.18,470.37,57.04M,0.0062
27-03-2014,470.37,470.53,472.87,469.72,70.51M,-0.0003
26-03-2014,470.53,471.26,474.21,470.53,66.84M,-0.0015
25-03-2014,471.26,470.8,473.48,470.29,62.64M,0.001
24-03-2014,470.8,472.27,474.91,469.88,78.08M,-0.0031
21-03-2014,472.27,473.87,476.88,471.87,203.01M,-0.0034
20-03-2014,473.87,472.39,474.13,469.96,53.42M,0.0031
19-03-2014,472.39,476.14,476.9,470.31,65.70M,-0.0079
18-03-2014,476.14,473.51,476.42,473.51,57.40M,0.0056
17-03-2014,473.51,469.79,474.17,469.79,69.34M,0.0079
14-03-2014,469.79,469.38,472.16,468.65,69.67M,0.0009
13-03-2014,469.38,473.53,474.92,468.42,76.38M,-0.0088
12-03-2014,473.53,473.93,473.93,470.59,71.21M,-0.0008
11-03-2014,473.93,475.63,477.37,472.92,63.69M,-0.0036
10-03-2014,475.63,476.15,476.15,473.64,61.71M,-0.0011
07-03-2014,476.15,475.45,477.19,474.36,62.50M,0.0015
06-03-2014,475.45,474.39,476.27,474.39,65.37M,0.0022
05-03-2014,474.39,475.65,475.65,473.76,64.92M,-0.0026
04-03-2014,475.65,468.83,476.17,468.83,82.72M,0.0145
03-03-2014,468.83,471.62,471.62,465.58,76.96M,-0.0059
28-02-2014,471.62,470.31,473.74,468.88,105.15M,0.0028
27-02-2014,470.31,468.57,470.48,467.29,77.44M,0.0037
26-02-2014,468.57,468.49,471.4,468.03,70.78M,0.0002
25-02-2014,468.49,466.99,470.39,466.99,73.95M,0.0032
24-02-2014,466.99,464.93,469.81,464.93,75.06M,0.0044
21-02-2014,464.93,464.88,467.21,464.67,100.98M,0.0001
20-02-2014,464.88,461.15,465.79,461.15,69.71M,0.0081
19-02-2014,461.15,463.56,464.4,460.8,73.97M,-0.0052
18-02-2014,463.56,465.24,465.7,461.67,84.41M,-0.0036
14-02-2014,465.24,462.48,466.04,460.82,73.19M,0.006
13-02-2014,462.48,459.55,462.8,457.04,73.33M,0.0064
12-02-2014,459.55,461.03,462.14,458.48,72.89M,-0.0032
11-02-2014,461.03,457.27,461.79,456.21,81.78M,0.0082
10-02-2014,457.27,456.17,457.27,454.64,80.79M,0.0024
07-02-2014,456.17,450.78,456.55,450.78,90.95M,0.012
06-02-2014,450.78,444.71,451.18,444.71,94.47M,0.0136
05-02-2014,444.71,445.42,445.57,441.51,92.48M,-0.0016
04-02-2014,445.42,441.76,446.19,441.76,98.06M,0.0083
03-02-2014,441.76,452.9,452.9,441.26,114.54M,-0.0246
31-01-2014,452.9,456.04,456.04,449.28,108.50M,-0.0069
30-01-2014,456.04,453.03,457.66,453.03,72.72M,0.0066
29-01-2014,453.03,461.47,461.47,452.28,87.50M,-0.0183
28-01-2014,461.47,457.99,461.83,457.99,70.41M,0.0076
27-01-2014,457.99,459.66,461.39,456.13,87.27M,-0.0036
24-01-2014,459.66,466.62,466.62,459.66,100.66M,-0.0149
23-01-2014,466.62,471.42,471.42,465.09,78.73M,-0.0102
22-01-2014,471.42,470.93,472.01,469.98,67.18M,0.001
21-01-2014,470.93,469.45,472.69,468.41,87.40M,0.0032
17-01-2014,469.45,473.55,473.55,469.08,103.04M,-0.0087
16-01-2014,473.55,474.02,474.02,471.45,78.45M,-0.001
15-01-2014,474.02,473.9,475.06,472.88,83.07M,0.0003
14-01-2014,473.9,470.23,474.16,470.23,77.26M,0.0078
13-01-2014,470.23,475.15,476.1,469.5,88.13M,-0.0104
10-01-2014,475.15,473.15,475.42,473.15,72.69M,0.0042
09-01-2014,473.15,472.11,474,470.62,75.05M,0.0022
08-01-2014,472.11,474.65,474.82,470.89,80.15M,-0.0054
07-01-2014,474.65,472.36,476.14,472.36,68.11M,0.0048
06-01-2014,472.36,473.81,475.64,471.46,72.50M,-0.0031
03-01-2014,473.81,474.75,475.96,473.38,55.21M,-0.002
02-01-2014,474.75,479.31,479.31,473.1,56.63M,-0.0095
31-12-2013,479.31,478.9,480.29,478.11,52.58M,0.0009
30-12-2013,478.9,477.46,478.94,477.43,47.16M,0.003
27-12-2013,477.46,477.05,478.44,476.71,38.05M,0.0009
26-12-2013,477.05,474.71,477.25,474.71,41.91M,0.0049
24-12-2013,474.71,473.79,475.58,473.79,27.70M,0.0019
23-12-2013,473.79,473.67,474.74,472.48,67.77M,0.0003
20-12-2013,473.67,471.77,474.56,471.77,217.85M,0.004
19-12-2013,471.77,474.08,474.08,470.17,81.32M,-0.0049
18-12-2013,474.08,468.32,474.17,463.77,117.56M,0.0123
17-12-2013,468.32,469.15,469.55,466.54,72.92M,-0.0018
16-12-2013,469.15,467.73,470.82,467.73,75.20M,0.003
13-12-2013,467.73,467.72,469.23,466.88,75.39M,0
12-12-2013,467.72,472.58,472.58,466.7,78.44M,-0.0103
11-12-2013,472.58,474.76,475.57,472.11,68.58M,-0.0046
10-12-2013,474.76,478.12,478.12,474.12,68.58M,-0.007
09-12-2013,478.12,476.96,479.1,476.96,67.53M,0.0024
06-12-2013,476.96,470.76,477.22,470.76,71.70M,0.0132
05-12-2013,470.76,472.91,472.91,470.07,79.71M,-0.0045
04-12-2013,472.91,473.66,473.72,468.91,74.53M,-0.0016
03-12-2013,473.66,472.59,474.21,471.2,81.61M,0.0023
02-12-2013,472.59,475.16,475.42,472.01,65.61M,-0.0054
29-11-2013,475.16,475.83,477.54,474.61,44.06M,-0.0014
27-11-2013,475.83,474.9,476.13,474.22,54.07M,0.002
26-11-2013,474.9,474.95,477.04,474.56,82.73M,-0.0001
25-11-2013,474.95,476.2,477.76,474.45,58.29M,-0.0026
22-11-2013,476.2,474.35,476.38,473.41,59.73M,0.0039
21-11-2013,474.35,471.63,474.65,471.63,75.45M,0.0058
20-11-2013,471.63,473.69,475.9,470.52,67.81M,-0.0043
19-11-2013,473.69,476.18,476.18,473.11,64.71M,-0.0052
18-11-2013,476.18,478.37,479.02,475.26,68.41M,-0.0046
15-11-2013,478.37,476.91,478.37,476.1,83.60M,0.0031
14-11-2013,476.91,473.98,477.32,473.98,67.69M,0.0062
13-11-2013,473.98,468.33,473.98,467.37,74.59M,0.0121
12-11-2013,468.33,468.16,468.69,466.55,81.95M,0.0004
11-11-2013,468.16,468.47,469.54,467.82,58.86M,-0.0007
08-11-2013,468.47,465.6,468.5,463.14,85.38M,0.0062
07-11-2013,465.6,473.01,473.03,465.06,91.34M,-0.0157
06-11-2013,473.01,470.28,473.11,470.26,75.30M,0.0058
05-11-2013,470.28,470.05,471.57,467.66,73.36M,0.0005
04-11-2013,470.05,468.12,470.28,467.97,61.42M,0.0041
01-11-2013,468.12,467.42,469.81,465.91,80.21M,0.0015
31-10-2013,467.42,469.55,470.62,466.6,102.63M,-0.0045
30-10-2013,469.55,473.1,473.79,468.53,74.46M,-0.0075
29-10-2013,473.1,469.09,473.14,469.09,84.76M,0.0085
28-10-2013,469.09,465.04,470.37,465.04,72.26M,0.0087
25-10-2013,465.04,463.56,465.04,462.54,71.44M,0.0032
24-10-2013,463.56,463.64,464.65,462.72,77.69M,-0.0002
23-10-2013,463.64,464.08,464.2,461.57,67.15M,-0.0009
22-10-2013,464.08,458.65,464.93,458.65,78.06M,0.0118
21-10-2013,458.65,459.6,459.6,457.03,65.88M,-0.0021
18-10-2013,459.6,457.69,459.61,457.39,84.34M,0.0042
17-10-2013,457.69,453.56,457.94,452.31,71.96M,0.0091
16-10-2013,453.56,447.98,453.58,447.98,68.34M,0.0125
15-10-2013,447.98,452.26,452.26,447.18,67.53M,-0.0095
14-10-2013,452.26,450.67,452.55,447.83,57.62M,0.0035
11-10-2013,450.67,449.13,450.67,447.96,60.02M,0.0034
10-10-2013,449.13,440.21,449.18,440.21,76.97M,0.0203
09-10-2013,440.21,440.22,441.92,438.89,79.09M,0
08-10-2013,440.22,444.02,444.91,440.22,77.72M,-0.0086
07-10-2013,444.02,447.3,447.3,443.64,60.55M,-0.0073
04-10-2013,447.3,445.34,447.96,445.21,59.43M,0.0044
03-10-2013,445.34,447.97,447.97,443.02,75.20M,-0.0059
02-10-2013,447.97,449.3,449.3,443.99,70.14M,-0.003
01-10-2013,449.3,446.43,449.78,446.09,70.74M,0.0064
30-09-2013,446.43,450.35,450.35,445.31,82.57M,-0.0087
27-09-2013,450.35,452.5,452.5,448.73,56.99M,-0.0048
26-09-2013,452.5,450.11,452.56,449.91,63.16M,0.0053
25-09-2013,450.11,452.78,453.66,449.75,63.12M,-0.0059
24-09-2013,452.78,453.98,455.69,452.36,68.02M,-0.0026
23-09-2013,453.98,457.4,457.4,451.72,69.34M,-0.0075
20-09-2013,457.4,460.36,460.41,456.77,179.82M,-0.0064
19-09-2013,460.36,461.54,462.35,459.49,72.26M,-0.0026
18-09-2013,461.54,455.48,461.89,452.94,75.74M,0.0133
17-09-2013,455.48,453.89,455.82,453.83,57.26M,0.0035
16-09-2013,453.89,450.48,455.82,450.48,61.77M,0.0076
13-09-2013,450.48,447.39,450.72,447.39,50.22M,0.0069
12-09-2013,447.39,449.16,449.16,446.98,56.08M,-0.0039
11-09-2013,449.16,446.61,449.16,445.7,67.94M,0.0057
10-09-2013,446.61,445.72,447.63,445.1,73.53M,0.002
09-09-2013,445.72,441.45,445.73,441.45,62.21M,0.0097
06-09-2013,441.45,441.5,444.06,437.23,71.54M,-0.0001
05-09-2013,441.5,441.49,442.38,440.8,65.00M,0
04-09-2013,441.49,437.83,442.46,436.86,76.81M,0.0084
03-09-2013,437.83,437.01,441.38,436.39,76.36M,0.0019
30-08-2013,437.01,437.75,438.21,435.52,79.53M,-0.0017
29-08-2013,437.75,435.06,439.49,434.03,59.40M,0.0062
28-08-2013,435.06,436.54,436.63,434.22,65.45M,-0.0034
27-08-2013,436.54,441.6,441.6,436.37,66.58M,-0.0115
26-08-2013,441.6,445.89,446.36,441.38,58.34M,-0.0096
23-08-2013,445.89,443.45,446.24,443.33,58.07M,0.0055
22-08-2013,443.45,440.1,444.14,440.1,53.23M,0.0076
21-08-2013,440.1,443.2,444.03,439.77,63.40M,-0.007
20-08-2013,443.2,441.95,445.38,441.59,58.60M,0.0028
19-08-2013,441.95,444.01,444.13,441.89,57.72M,-0.0046
16-08-2013,444.01,446.46,446.46,442.43,82.84M,-0.0055
15-08-2013,446.46,453.52,453.52,445.81,77.76M,-0.0156
14-08-2013,453.52,457.02,457.02,453.4,59.97M,-0.0077
13-08-2013,457.02,457.13,458.55,455.1,53.72M,-0.0002
12-08-2013,457.13,457.75,457.75,455.44,54.34M,-0.0014
09-08-2013,457.75,458.71,459.14,456.16,56.10M,-0.0021
08-08-2013,458.71,455.02,459.35,455.02,74.19M,0.0081
07-08-2013,455.02,458.48,458.48,454.76,64.09M,-0.0075
06-08-2013,458.48,459.06,459.06,457.29,64.20M,-0.0013
05-08-2013,459.06,459.21,459.56,458.09,55.93M,-0.0003
02-08-2013,459.21,458.31,459.22,455.86,67.95M,0.002
01-08-2013,458.31,451.64,458.61,451.64,77.11M,0.0148
31-07-2013,451.64,452.25,455.28,451.64,90.51M,-0.0013
30-07-2013,452.25,452.11,455.09,451.81,70.22M,0.0003
29-07-2013,452.11,453.3,453.76,451.59,58.30M,-0.0026
26-07-2013,453.3,453.13,453.33,448.64,76.73M,0.0004
25-07-2013,453.13,451.71,453.66,450.5,82.84M,0.0031
24-07-2013,451.71,453.55,454.88,451.13,74.46M,-0.0041
23-07-2013,453.55,454.61,455.05,453.22,57.84M,-0.0023
22-07-2013,454.61,454.82,455.43,453.34,58.11M,-0.0005
19-07-2013,454.82,453.46,454.82,452.28,80.23M,0.003
18-07-2013,453.46,451.16,454.67,450.61,68.86M,0.0051
17-07-2013,451.16,450.06,452.09,450.06,73.01M,0.0024
16-07-2013,450.06,453.61,453.61,449.51,72.23M,-0.0078
15-07-2013,453.61,453.66,454.09,453.14,58.62M,-0.0001
12-07-2013,453.66,452.77,453.77,451.95,65.46M,0.002
11-07-2013,452.77,446.01,453.3,446.01,70.74M,0.0152
10-07-2013,446.01,445.65,447.44,444.71,65.54M,0.0008
09-07-2013,445.65,441.91,446.71,441.91,70.74M,0.0085
08-07-2013,441.91,439.24,443.4,439.24,66.13M,0.0061
05-07-2013,439.24,437.41,440.38,435.57,57.01M,0.0042
03-07-2013,437.41,438.05,438.21,434.91,46.84M,-0.0015
02-07-2013,438.05,438.16,440.29,436.37,70.11M,-0.0003
01-07-2013,438.16,434.09,440.57,434.09,63.30M,0.0094
28-06-2013,434.09,435.37,436.92,432.91,141.00M,-0.0029
27-06-2013,435.37,431.61,437.96,431.61,63.09M,0.0087
26-06-2013,431.61,426.8,432.98,426.8,64.29M,0.0113
25-06-2013,426.8,424.28,428.31,424.28,73.25M,0.0059
24-06-2013,424.28,428.01,428.23,420.2,83.31M,-0.0087
21-06-2013,428.01,424.56,429.64,423.1,176.77M,0.0081
20-06-2013,424.56,438.18,438.18,423.61,106.90M,-0.0311
19-06-2013,438.18,445.86,446.53,438.16,69.25M,-0.0172
18-06-2013,445.86,443.71,446.27,442.75,56.75M,0.0048
17-06-2013,443.71,440.33,445.85,440.33,65.72M,0.0077
14-06-2013,440.33,441.28,443.75,439.37,59.63M,-0.0022
13-06-2013,441.28,435.82,442.01,434.05,71.25M,0.0125
12-06-2013,435.82,438.31,441.56,435.63,73.07M,-0.0057
11-06-2013,438.31,441.17,441.58,435.82,67.08M,-0.0065
10-06-2013,441.17,440.91,442.58,439.15,61.88M,0.0006
07-06-2013,440.91,434.94,441.16,434.94,83.88M,0.0137
06-06-2013,434.94,432.15,434.94,428.93,125.11M,0.0065
05-06-2013,432.15,438.63,438.63,431.97,74.80M,-0.0148
04-06-2013,438.63,438.86,441.78,435.61,80.14M,-0.0005
03-06-2013,438.86,435.47,438.94,431.87,89.07M,0.0078
31-05-2013,435.47,443.19,443.19,435.47,119.44M,-0.0174
30-05-2013,443.19,443.6,446.05,443.02,75.62M,-0.0009
29-05-2013,443.6,450.48,450.48,442.66,85.84M,-0.0153
28-05-2013,450.48,448.25,454.62,448.25,78.65M,0.005
24-05-2013,448.25,446.1,448.37,443.6,63.62M,0.0048
23-05-2013,446.1,447.72,447.72,442.48,96.71M,-0.0036
22-05-2013,447.72,449.68,454.85,446.02,84.42M,-0.0044
21-05-2013,449.68,450.26,451.03,447.51,67.23M,-0.0013
20-05-2013,450.26,453.57,453.57,449.73,64.33M,-0.0073
17-05-2013,453.57,450.76,453.81,450.7,94.24M,0.0062
16-05-2013,450.76,453.35,454.19,450.24,68.20M,-0.0057
15-05-2013,453.35,449.26,454.02,448.84,77.88M,0.0091
14-05-2013,449.26,444.19,449.36,444.19,71.40M,0.0114
13-05-2013,444.19,444.03,445.42,442.4,56.57M,0.0004
10-05-2013,444.03,441.69,444.07,441.67,62.58M,0.0053
09-05-2013,441.69,443.49,444.45,440.9,71.46M,-0.0041
08-05-2013,443.49,442.45,443.54,441.28,66.99M,0.0024
07-05-2013,442.45,438.57,442.45,438.57,63.63M,0.0088
06-05-2013,438.57,440.47,440.47,437.98,59.67M,-0.0043
03-05-2013,440.47,436.86,441.71,436.86,66.57M,0.0084
02-05-2013,436.82,434.55,438.19,434.55,60.59M,0.0052
01-05-2013,434.54,437.56,438.07,434.2,61.63M,-0.0069
30-04-2013,437.56,437.24,437.56,435.16,75.53M,0.0007
29-04-2013,437.25,434.88,437.71,434.88,56.69M,0.0054
26-04-2013,434.88,435.13,436.11,434.05,74.87M,-0.0006
25-04-2013,435.13,431.87,436.28,431.87,73.37M,0.0076
24-04-2013,431.86,437.28,437.78,431.54,70.62M,-0.0124
23-04-2013,437.28,432.58,437.28,432.42,69.52M,0.0109
22-04-2013,432.58,430.96,433.25,428.58,57.35M,0.0035
19-04-2013,431.08,424.81,431.49,424.81,88.48M,0.0148
18-04-2013,424.81,425.91,427,423.54,69.78M,-0.0025
17-04-2013,425.89,430.37,430.37,424.21,76.88M,-0.0104
16-04-2013,430.37,422.69,430.53,422.69,68.12M,0.0183
15-04-2013,422.65,432.04,432.04,422.62,84.48M,-0.0217
12-04-2013,432.04,431.51,432.05,429.8,57.40M,0.0012
11-04-2013,431.54,428.81,432.65,428.81,65.92M,0.0064
10-04-2013,428.81,424.11,429.11,424.11,60.73M,0.0111
09-04-2013,424.11,425.02,425.68,423.21,59.51M,-0.0021
08-04-2013,425.02,420.58,425.03,419.97,59.00M,0.0106
05-04-2013,420.58,423.83,423.83,418.34,67.39M,-0.0077
04-04-2013,423.83,422.1,424.69,422.1,59.35M,0.0041
03-04-2013,422.09,426.91,427.29,421.07,78.55M,-0.0113
02-04-2013,426.91,423.87,427.75,423.87,63.68M,0.0072
01-04-2013,423.87,425.05,425.31,422.94,55.02M,-0.0028
28-03-2013,425.05,422.98,425.34,422.09,84.14M,0.0049
27-03-2013,422.96,423.61,423.61,420.88,48.89M,-0.0017
26-03-2013,423.69,419.5,423.71,419.5,48.48M,0.01
25-03-2013,419.5,420.63,422.78,418.36,63.34M,-0.0026
22-03-2013,420.6,417.17,421.43,417.17,65.18M,0.0083
21-03-2013,417.13,419.53,419.53,416.61,62.40M,-0.0058
20-03-2013,419.55,415.06,420.18,415.06,65.57M,0.0108
19-03-2013,415.06,413.87,415.81,412.79,67.89M,0.0029
18-03-2013,413.86,415.87,415.87,412.66,61.32M,-0.005
15-03-2013,415.95,417.62,417.62,415.02,186.15M,-0.004
14-03-2013,417.62,415.54,417.75,415.54,59.12M,0.005
13-03-2013,415.53,415.36,415.95,413.82,55.74M,0.0004
12-03-2013,415.35,416.35,416.35,414.38,58.19M,-0.0024
11-03-2013,416.35,415.73,416.6,415.14,58.48M,0.0015
08-03-2013,415.73,414.43,415.93,413.32,56.02M,0.0031
07-03-2013,414.43,414.35,415.21,414.15,63.06M,0.0002
06-03-2013,414.35,414.25,415.09,413.54,60.77M,0.0002
05-03-2013,414.25,411.72,414.9,411.72,61.00M,0.0061
04-03-2013,411.72,409.22,411.72,408.61,63.88M,0.0061
01-03-2013,409.23,408.66,409.84,406.1,76.99M,0.0013
28-02-2013,408.69,408.66,410.94,408.59,91.15M,0.0001
27-02-2013,408.66,405.11,409.59,403.91,68.01M,0.0088
26-02-2013,405.11,402.85,405.51,402.11,75.45M,0.0056
25-02-2013,402.85,409.33,411.08,402.85,82.96M,-0.0158
22-02-2013,409.33,406.67,409.33,406.67,65.65M,0.0065
21-02-2013,406.67,407.42,407.42,404.98,87.05M,-0.0019
20-02-2013,407.43,410.7,410.85,407.34,79.06M,-0.008
19-02-2013,410.7,407.18,410.7,407.18,75.35M,0.0086
15-02-2013,407.18,404.92,407.7,404.92,103.37M,0.0056
14-02-2013,404.92,404.21,406.47,403.44,89.51M,0.0018
13-02-2013,404.21,403.86,404.98,402.95,81.65M,0.0009
12-02-2013,403.86,403.61,404.34,403.03,68.15M,0.0006
11-02-2013,403.61,403.93,404.04,403.05,57.04M,-0.0008
08-02-2013,403.93,403.46,405.17,403.27,68.64M,0.0012
07-02-2013,403.46,402.37,403.62,400.62,71.54M,0.0027
06-02-2013,402.37,401.28,402.37,400.1,67.60M,0.0027
05-02-2013,401.3,396.94,402.28,396.94,74.83M,0.011
04-02-2013,396.94,400.29,400.29,396.56,69.45M,-0.0084
01-02-2013,400.29,397.92,401.49,397.92,73.81M,0.006
31-01-2013,397.92,398.26,398.67,397.12,106.47M,-0.0009
30-01-2013,398.26,399.88,400.21,397.96,70.11M,-0.0041
29-01-2013,399.88,398.39,400.24,397.39,86.32M,0.0037
28-01-2013,398.39,399.1,399.34,397.45,66.36M,-0.0017
25-01-2013,399.08,396.01,399.08,396.01,76.37M,0.0078
24-01-2013,396.01,394.18,396.64,394.18,65.41M,0.0046
23-01-2013,394.18,395.35,395.35,393.16,65.83M,-0.003
22-01-2013,395.35,395.71,395.71,393.79,71.01M,-0.0009
18-01-2013,395.71,394.98,395.71,393.01,0,0.0018
17-01-2013,394.98,391.93,395.84,391.93,0,0.0078
16-01-2013,391.93,393.15,393.15,391.21,0,-0.0031
15-01-2013,393.15,391.31,393.45,389.98,0,0.0047
14-01-2013,391.32,389.65,391.56,389.65,0,0.0043
11-01-2013,389.65,388.26,389.84,388.01,68.95M,0.0035
10-01-2013,388.29,386.91,388.3,386.19,72.64M,0.0063
09-01-2013,385.87,384.3,386.6,384.3,64.76M,0.0041
08-01-2013,384.3,384.45,385.11,383.11,66.79M,-0.0012
07-01-2013,384.76,386.86,386.86,383.79,63.03M,-0.0058
04-01-2013,387,385.57,387.37,385.05,68.77M,0.0045
03-01-2013,385.25,385.49,386.27,384.34,84.35M,-0.0006
02-01-2013,385.47,377.62,385.47,377.62,92.59M,0.0248
31-12-2012,376.14,370.46,376.44,369.5,92.48M,0.0141
28-12-2012,370.9,373.06,373.7,370.61,75.90M,-0.0091
27-12-2012,374.32,373.42,374.97,370.81,78.71M,0.0021
26-12-2012,373.52,376.42,376.71,372.78,75.29M,-0.008
24-12-2012,376.55,376.57,376.76,375.42,47.16M,-0.0018
21-12-2012,377.22,379.6,379.6,374.89,199.24M,-0.0077
20-12-2012,380.14,378.45,380.15,377.44,74.78M,0.0048
19-12-2012,378.33,381.59,381.68,378.32,87.72M,-0.0072
18-12-2012,381.07,379.83,381.71,378.22,82.56M,0.0037
17-12-2012,379.66,378.29,379.98,378.29,75.29M,0.0042
14-12-2012,378.07,378.81,379.53,377.67,58.54M,-0.0026
